customer_id,age,income,credit_score,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,annual_income,loan_status
8e588735-5352-4c00-8940-e5cb7ddf1406,71,41472.58,498,0.183,4,15558.14,home_improvement,mortgage,41472.58,approved
f8b236be-3ddc-4247-986c-86a399d48760,22,49734.45,540,0.169,5,31971.48,debt_consolidation,mortgage,49734.45,approved
5ca3a10d-9700-4f34-9ad4-080c24ad488a,37,7865.9,764,0.17,3,33721.03,education,other,7865.9,approved
d40ad059-6ff0-4e85-8b15-1c525eca05c1,57,89376.96,681,0.201,9,10574.45,debt_consolidation,own,89376.96,approved
d16aa847-7536-43fd-8d75-63107e9655a6,27,31144.82,641,0.071,1,16373.29,home_improvement,own,31144.82,approved
2c87f95b-c244-4cfd-a792-d579d4ed1068,32,27988.2,850,0.017,1,24532.89,business,mortgage,27988.2,denied
8fbcaff4-7eb0-4d71-a2f9-e5befc94482b,21,21902.28,583,0.166,7,6180.89,auto,mortgage,21902.28,approved
e3d0900c-561a-4a07-8138-f7c3a6c2546a,22,23464.63,695,0.033,4,10190.44,education,mortgage,23464.63,approved
6ce832ec-77f3-4065-89d6-f82dabb69b56,69,24210.94,627,0.251,3,11770.94,debt_consolidation,own,24210.94,denied
4bba34c3-5dc3-4cfb-be0d-52f0c857bed6,33,35665.0,641,0.137,6,12588.07,education,mortgage,35665.0,approved
3207cadb-5da6-413d-87da-7b046a7d3e46,34,22247.96,543,0.136,3,35255.55,auto,rent,22247.96,denied
342535d9-02dc-4e92-a804-af5c5637b861,46,15119.94,546,0.035,3,5172.67,education,other,15119.94,approved
2ad12202-459c-4f16-9109-7f3b86fbc4e4,33,47591.79,611,0.022,4,17052.46,personal,other,47591.79,denied
7e6dd2de-dc62-420d-9dd7-116288117377,26,20729.7,554,0.144,2,70616.26,business,mortgage,20729.7,approved
670307a7-601e-4308-8a19-d0495abf8a0d,59,55473.27,761,0.239,6,15492.95,auto,other,55473.27,approved
ce4bd159-4379-4e7a-b5da-e59aeb703089,24,48913.63,716,0.069,8,19167.67,personal,rent,48913.63,approved
983939c1-1090-4494-bf0f-646dbee98ab9,73,20624.75,720,0.235,5,11516.15,business,own,20624.75,approved
2a6c70fc-e5fc-497c-8b94-da48a469ce80,18,28992.88,769,0.175,3,20083.0,education,own,28992.88,approved
90586b34-09e0-488b-9903-506b844ababc,54,11293.48,755,0.109,9,6602.11,debt_consolidation,own,11293.48,approved
4fe281f6-5c7b-470c-bcd0-da8d3220801f,56,22058.33,766,0.088,7,9873.34,debt_consolidation,rent,22058.33,approved
20f8e13a-dcc3-455a-8ad3-167abe4e44ec,45,82383.39,663,0.137,5,8085.38,education,other,82383.39,approved
15bab034-e79a-4e9c-b040-834fc66794f9,28,29684.28,756,0.11,5,17508.1,debt_consolidation,rent,29684.28,approved
4177be27-1035-45fd-a6eb-8930594353d3,44,41468.72,550,0.274,5,8037.06,home_improvement,own,41468.72,approved
f196f456-7a4f-4501-95b7-9b29f1f83920,65,59453.85,551,0.055,3,34954.1,debt_consolidation,own,59453.85,approved
69839f1a-7dd0-43ac-b1ab-0a485d58c5e7,51,144293.54,648,0.137,7,2642.99,education,rent,144293.54,denied
8c756e17-7d46-42af-ba2a-b3e8afcc8344,41,63974.98,598,0.199,6,15509.23,auto,mortgage,63974.98,approved
2752def0-2f5e-404b-8aca-b0ac4b3fb279,50,15131.18,652,0.029,6,18405.14,home_improvement,rent,15131.18,approved
7d614e08-2c15-40be-908e-8d2e37468030,24,39804.91,550,0.218,3,8929.85,home_improvement,rent,39804.91,approved
7c63e518-e5fd-4bb9-b49a-40aea5d17ed4,78,9974.29,741,0.112,4,64733.48,education,own,9974.29,approved
cd570aed-079c-465d-864b-283cd1f2c268,65,13763.95,770,0.093,6,9667.08,education,mortgage,13763.95,approved
f35a92a3-9860-459b-ad14-ebcd338f3560,54,48006.26,601,0.027,4,11591.92,home_improvement,rent,48006.26,approved
aede5275-9b79-487e-90b3-e00bab5bf1ef,61,14060.57,682,0.251,8,40442.06,auto,own,14060.57,approved
5cc0af40-2439-4bc7-ae58-9514ceae7f7d,49,51501.33,706,0.266,2,6719.56,business,mortgage,51501.33,approved
bcb86052-d254-42f7-87dc-573b680acfcc,55,64182.36,357,0.35,1,15541.81,auto,mortgage,64182.36,approved
0c84831d-356c-4d71-b98c-eefe93f660e5,65,23079.47,570,0.183,10,15170.4,personal,own,23079.47,approved
95a30945-6e78-4625-a3c5-980ecae90fb2,79,28082.76,747,0.034,2,55057.54,home_improvement,other,28082.76,approved
57ceeb98-96af-42c7-97ca-9122212033e7,20,37670.14,699,0.059,3,10313.98,debt_consolidation,mortgage,37670.14,approved
615d7235-c29d-4a53-86bd-3c50fe488d60,52,99999.94,769,0.071,3,54542.43,business,other,99999.94,approved
23805888-6676-43af-928f-2d6a7b0c7c63,77,84179.81,678,0.173,4,6170.09,business,mortgage,84179.81,approved
4a73e807-1927-45c3-b69e-41f0fb9672ae,72,113597.46,476,0.451,7,5563.12,business,own,113597.46,approved
c6c35c3d-9c8f-49a7-a027-bd02900ec9f8,41,84395.73,587,0.033,5,56818.2,personal,own,84395.73,approved
0a07a79f-92e1-4060-97ea-5f7d581c700f,67,12939.42,733,0.157,2,8192.23,personal,other,12939.42,approved
1940d428-9b62-45d2-8070-dfefdd800e8a,78,28171.62,594,0.039,6,6276.98,home_improvement,own,28171.62,approved
513831c0-247b-4d30-b9dd-f5ebbd61c791,42,25845.61,850,0.332,3,15677.97,personal,mortgage,25845.61,approved
c9f91f7a-7940-4a44-9204-5248736505ec,32,73049.75,619,0.107,6,6857.45,debt_consolidation,other,73049.75,approved
6e070e2f-148f-43a2-bd9d-c2367297b471,63,58227.59,468,0.072,5,8411.77,personal,mortgage,58227.59,denied
aedbcc1c-7818-434c-8ecb-ecee13b198ea,67,27415.8,634,0.402,3,25775.08,personal,other,27415.8,denied
542600dd-6558-43f5-94e5-140885b45b30,32,37493.82,692,0.295,3,5294.47,home_improvement,rent,37493.82,approved
61cd0404-45c0-4d2e-b0ba-f1ef4a550b2e,62,24453.11,692,0.18,4,18009.94,home_improvement,other,24453.11,approved
98c6a6e4-6259-4bcd-99a8-f427f6cea626,38,45191.52,540,0.254,7,23241.52,personal,mortgage,45191.52,denied
c81b204a-bb80-43a5-8745-915f6116a64e,33,28410.18,754,0.21,7,19505.29,personal,other,28410.18,approved
b23f9b8a-e6f6-4d74-88f1-5eefaa65512b,41,69991.5,681,0.093,7,11308.71,business,rent,69991.5,denied
5c206a73-b215-4513-937b-eb94ac7fdcd4,30,34799.47,672,0.093,6,29627.71,auto,rent,34799.47,approved
8f9787d0-6e80-48ad-af73-73e7fb1070a0,70,119637.41,693,0.225,3,20612.89,auto,other,119637.41,approved
b0644e44-426c-4313-acbb-4710e1937dee,26,13543.0,609,0.164,4,2341.03,personal,other,13543.0,approved
0d13de52-0dec-4975-b04f-c1368290c9af,59,41148.13,639,0.154,3,2765.18,home_improvement,other,41148.13,approved
7206c3a8-9821-477a-8024-d7627f0ef05a,20,24109.03,750,0.029,7,4576.41,personal,mortgage,24109.03,approved
7a1c05f1-77b0-4170-b8b3-c8a29e387d95,77,40612.06,466,0.062,2,27800.47,personal,own,40612.06,approved
cd1733ea-66ab-431d-93f2-8f24778e1f7c,31,68615.37,695,0.155,2,12408.37,business,mortgage,68615.37,approved
c2474347-bf69-4553-a1be-273ec1a6918c,78,14712.43,501,0.149,10,36574.51,business,own,14712.43,approved
d569e830-dc70-4489-9971-99ad3fdb07ad,39,63149.8,780,0.256,2,9835.43,debt_consolidation,rent,63149.8,approved
624c60b1-ba1d-4ab1-b29b-3d209400f311,22,33302.57,690,0.112,3,15459.84,debt_consolidation,own,33302.57,denied
fffdfc98-4aa2-4c38-ab17-447c8c348136,49,50501.15,671,0.12,9,24442.91,business,rent,50501.15,approved
b89dd8dd-b060-4fe8-be84-e9418ee1c315,63,209657.74,429,0.06,5,20147.58,personal,rent,209657.74,approved
f8af4d3e-44ad-4064-b02f-93d18251dd6d,41,26466.51,571,0.169,7,4393.24,auto,rent,26466.51,approved
277d22e7-cc98-41ba-8707-17c77d024cb6,35,40555.76,670,0.144,3,11610.22,debt_consolidation,own,40555.76,approved
d267ff43-d9c0-412b-a032-965c8fed5359,69,142530.64,637,0.332,10,20910.61,education,own,142530.64,approved
e00c9ba5-ab2f-4340-a0df-6b8661b77d99,18,8836.86,637,0.061,5,10325.56,auto,other,8836.86,approved
b02e7168-51c1-4a11-af51-1f03c9faf199,20,34159.47,704,0.249,3,28803.26,business,other,34159.47,approved
49b825a2-4d01-49d1-b7e0-7b292217618c,76,50198.41,648,0.241,4,32063.44,education,own,50198.41,approved
040067aa-08cf-450e-b3cf-0bc3fd1972bf,70,23911.58,410,0.088,5,76670.89,personal,own,23911.58,approved
66ca51bd-8c99-4c74-9995-cfa21351502a,38,54141.43,718,0.196,3,16195.78,home_improvement,own,54141.43,approved
5bbe5402-bdbc-4130-9bd2-8f1302591567,34,28086.68,579,0.289,9,10943.58,debt_consolidation,other,28086.68,approved
c8b6c18a-0689-406a-81b8-2ff9ba2553fd,70,209222.07,731,0.251,4,38740.69,personal,rent,209222.07,denied
8e12bc84-b5dd-4cc8-97c1-5784227ea606,43,8480.56,617,0.28,6,7539.79,business,own,8480.56,approved
aa7c6f6d-d3de-4616-ba67-0686ec3ff3ae,49,23696.19,647,0.301,5,2975.66,debt_consolidation,own,23696.19,approved
89a28add-559f-4730-a84e-f6cf738a2365,78,9933.92,728,0.113,11,20202.41,home_improvement,rent,9933.92,approved
94a27b16-1f54-41a7-9839-2f8596d26ce6,65,31099.3,742,0.288,2,9584.67,auto,rent,31099.3,denied
ce95f122-b1be-425a-a23e-912e727a218f,39,76626.88,617,0.138,4,26922.06,business,other,76626.88,approved
1c72d983-234a-48e2-b08f-e5090a1e7374,52,26195.97,558,0.199,2,11897.41,debt_consolidation,mortgage,26195.97,approved
328bb440-f77f-496d-82fe-275ad95e0a93,57,47997.81,693,0.067,5,8084.35,debt_consolidation,own,47997.81,approved
580c623b-5972-4ccb-a2d5-66671f0b697e,55,4796.86,558,0.049,3,8333.88,home_improvement,other,4796.86,denied
c965ed03-5c8f-4024-be79-45444976a846,57,17960.0,479,0.318,6,7002.67,business,rent,17960.0,denied
cae96415-1ee8-41e8-970b-c0851dcdbb95,51,18059.58,522,0.185,6,11969.91,home_improvement,rent,18059.58,approved
0cb9fd48-c314-4e6f-afeb-0758ccad51d3,41,44512.21,613,0.303,8,25230.06,home_improvement,mortgage,44512.21,denied
7e35119c-3f24-415d-afa5-c9dd79bd8577,77,77325.33,658,0.105,4,17240.86,auto,mortgage,77325.33,approved
c6425dc7-c99b-4c7f-8e93-93ce11ca9b82,47,16212.81,690,0.116,3,9379.45,debt_consolidation,other,16212.81,approved
750d7281-e8bf-46fe-9479-dc3f1b0fbdcb,68,17217.93,656,0.148,1,10089.92,debt_consolidation,mortgage,17217.93,denied
8cd5c68d-dc89-45c1-a904-70292a454a4e,36,14867.65,689,0.313,10,110211.43,education,rent,14867.65,approved
1e0e0a3f-4a71-4195-ae33-c04013a6cd3d,46,53517.78,735,0.248,3,57457.06,auto,rent,53517.78,approved
60d08b3e-f28c-4d24-9176-d42dd33fc515,66,30744.59,654,0.232,6,3590.18,auto,own,30744.59,denied
8b082e04-8a6a-4d74-8ec8-d406adbc2705,29,25278.0,620,0.124,4,15396.62,auto,other,25278.0,approved
f785e9ef-a40d-4292-b737-1d03bfd1d8ab,37,8350.6,574,0.091,8,77418.3,education,mortgage,8350.6,approved
9f051f58-0b8b-4359-871d-1d6c7189cb9d,26,27814.22,704,0.157,6,12019.56,personal,mortgage,27814.22,approved
f51f1f85-6b71-46ae-b583-b4444a6c0226,29,25169.5,657,0.168,4,47856.53,debt_consolidation,mortgage,25169.5,approved
807972c8-302e-49d7-852b-3e7974542ceb,56,26361.42,668,0.254,3,35076.49,business,own,26361.42,approved
ee9fe21c-ab36-45ba-a1b9-5811d4d5c213,56,12468.77,550,0.33,6,13672.5,auto,other,12468.77,approved
92b272d9-301e-4094-944d-4828ac844c09,63,27268.41,750,0.044,1,35462.33,debt_consolidation,mortgage,27268.41,approved
2a6ce2f7-fa62-451c-a30d-8c0c18ebaa34,20,17091.3,603,0.024,6,5308.4,auto,other,17091.3,approved
46660692-0d65-492a-90c5-cee689c3ff04,27,45568.92,850,0.025,3,8247.19,home_improvement,other,45568.92,approved
4eccdbbf-c3d5-424c-b47a-6d408be1fc70,39,45366.8,553,0.237,5,13330.69,home_improvement,mortgage,45366.8,approved
68a58b1e-93ce-4bc9-83d6-faee3d47a8ee,65,41524.75,560,0.491,6,10600.09,debt_consolidation,own,41524.75,denied
184c9c31-f918-4c6b-a052-dae3ad716d48,22,12988.15,664,0.255,5,17513.15,personal,own,12988.15,denied
9e0ca6ec-6ac0-4c95-a448-4741445b903d,75,10747.39,544,0.205,5,14959.22,personal,own,10747.39,approved
723c3980-f252-47d8-b4ef-ec75a2244933,51,22807.64,727,0.14,7,2808.35,education,mortgage,22807.64,approved
0cf6921b-cc5b-4101-bf2d-730a6fa02a46,76,49040.07,578,0.26,6,23764.3,business,other,49040.07,approved
e972ea1a-080e-4bab-bfe1-cf8a3f2c9b68,75,14115.23,812,0.177,6,24957.01,education,mortgage,14115.23,approved
c8ba8476-e702-4309-852a-f42fbf81604a,31,34764.49,699,0.257,7,2403.71,education,rent,34764.49,approved
ce895c15-3e91-42cb-b2db-b5b3dc16e95a,75,41065.93,779,0.171,3,19147.36,debt_consolidation,own,41065.93,approved
9c656b3d-e543-4f62-ae43-9ab6aa04e57f,72,24991.76,584,0.238,6,26512.25,debt_consolidation,other,24991.76,approved
3cb9ebd7-1bed-4e15-9dfb-7fa69abe5fee,60,117496.52,634,0.287,5,16583.53,business,other,117496.52,approved
980fda83-bb44-4618-98a5-813197055c97,52,24310.46,622,0.306,3,39234.62,auto,other,24310.46,approved
9dbf77ba-b777-446a-be77-cf03a74fce5e,61,15020.21,511,0.172,10,12229.07,auto,own,15020.21,approved
f4c5ae14-64bf-4707-8fab-16865a20bdb4,33,23666.37,356,0.079,6,9335.44,home_improvement,rent,23666.37,approved
4df2c12f-815c-41e3-ad43-f04105f4f6c8,32,17974.55,794,0.063,3,22568.79,business,own,17974.55,denied
f1b6bffd-b1f5-4491-bc8d-5feace092d6a,65,65955.01,527,0.288,3,25517.9,education,rent,65955.01,approved
2f0ed7b5-ece8-49e9-bda5-19210c7d2f89,43,24122.04,503,0.024,1,16652.27,business,other,24122.04,approved
2b3ab6f5-5fd5-4c49-8e48-044ab4ee3418,48,60347.2,663,0.27,4,20673.94,home_improvement,rent,60347.2,denied
fcd31802-10b1-4d95-a20e-718bbaec96e5,79,7941.84,610,0.314,2,26083.06,auto,mortgage,7941.84,denied
4a0e44ad-0b10-4e67-b7d2-71dd0de30654,47,58714.82,566,0.102,1,8867.08,education,mortgage,58714.82,approved
3a757b54-4708-4126-a873-23e26d68480d,67,35895.7,639,0.065,6,21592.37,personal,mortgage,35895.7,approved
bfe48409-f126-4a09-9d34-ae5269dfd066,35,27538.75,702,0.062,8,15406.42,education,own,27538.75,approved
ef40aad4-e363-4bd7-8a4f-7ff9b5a8b385,39,17099.36,349,0.144,4,12881.69,home_improvement,mortgage,17099.36,denied
e1712ff6-10c8-4e17-82ac-5d18ec6b8883,75,23114.21,705,0.005,7,3622.54,auto,rent,23114.21,denied
b33f8e1b-b16d-4fb7-9749-25a8476368cf,19,34614.6,615,0.285,3,11349.64,debt_consolidation,own,34614.6,approved
e72ce1b7-b23c-482c-bd3c-2ecdee3a4cc6,41,57123.39,620,0.155,8,36977.18,auto,rent,57123.39,approved
2fd53bd6-bb5e-4a93-bf3b-1bad31e16065,76,51177.52,704,0.248,3,59783.41,business,other,51177.52,approved
66ba7299-d735-4758-8770-058abf0a5957,48,72016.48,479,0.283,7,31058.53,personal,mortgage,72016.48,approved
7945af68-a23c-4789-8958-8d114d7625cc,22,44518.64,745,0.09,8,11706.53,personal,own,44518.64,denied
258f619b-d7ae-4132-827c-c495c42fce51,49,20362.28,637,0.143,3,14590.59,home_improvement,rent,20362.28,approved
f809aa0f-73f5-4a2d-b178-abfa3c418fb5,35,43600.49,752,0.203,8,13103.23,education,own,43600.49,approved
568ca34a-56e3-45c2-beac-199ca91b37ea,50,84264.49,616,0.128,4,10462.07,debt_consolidation,other,84264.49,denied
b6e9568e-fe1d-452a-b362-87f6dce529b6,43,31554.94,524,0.293,3,6859.72,debt_consolidation,other,31554.94,approved
91ddfa4a-ed4b-4eb7-b7e4-3c4af55ebb65,42,24098.07,716,0.048,3,9551.49,education,own,24098.07,denied
c7858c05-3248-46b5-bafe-fbe052315479,71,50072.34,604,0.064,3,47038.88,business,own,50072.34,approved
7bcbd83b-1bd3-493e-83da-33ae80458b61,63,53674.63,742,0.085,0,15006.74,personal,other,53674.63,denied
b373ad1b-f194-46a3-b8f5-7296ca4f93c5,56,9528.84,659,0.156,2,11398.22,debt_consolidation,own,9528.84,denied
105e4b76-a0f7-454f-9ba2-a60edd09e0ab,68,19588.0,432,0.1,6,18294.78,business,mortgage,19588.0,approved
3ad192a0-1f27-4008-bde6-613895dfbcb0,56,57232.44,571,0.234,3,62623.06,debt_consolidation,rent,57232.44,approved
fa66793b-69bc-463c-8305-9c7bc803da37,34,66256.17,654,0.367,3,16095.49,business,own,66256.17,denied
4390fb2e-c2fc-4a9c-8e01-e25336901145,34,31086.32,612,0.118,9,15081.66,home_improvement,rent,31086.32,approved
4a56e95f-3fa4-4000-992f-fa2f9fb10a2a,54,10732.44,714,0.302,7,10725.62,business,mortgage,10732.44,approved
826cf4cf-49bd-4003-a20b-b992282ccfd5,65,17865.78,466,0.38,4,28702.8,debt_consolidation,other,17865.78,approved
d0dd1d90-9912-46d1-aa1e-23519d74b68b,27,40016.89,759,0.011,5,19478.8,debt_consolidation,mortgage,40016.89,denied
fc08703f-6f30-4cf5-83eb-d82b05b29fc1,57,83990.15,774,0.282,6,5973.37,personal,own,83990.15,approved
7b711908-4acc-4f1f-bd1f-4827cf250c8f,25,8339.9,644,0.174,5,12059.14,debt_consolidation,mortgage,8339.9,approved
1f04c9d6-c3dc-4ba5-b4f5-6489292e2e46,66,42817.24,529,0.129,6,3070.07,education,other,42817.24,approved
4717f06b-84be-46d9-8074-72a9d3f20e28,68,55818.09,850,0.223,1,21023.95,education,other,55818.09,approved
6af489d0-7dc0-495f-bd8f-6bca22c2144f,56,19920.91,633,0.198,8,18623.97,home_improvement,other,19920.91,approved
0fbc3446-6f0b-4299-9eb8-46cba9fb8b7f,26,25083.34,716,0.155,5,7419.79,business,rent,25083.34,approved
22252d08-acd7-4962-97f3-c9851c8f4e9e,26,49039.52,526,0.099,2,20469.2,education,other,49039.52,approved
5486c25c-8318-41ce-8e7c-a00e0a999198,20,19136.55,623,0.217,10,40252.89,education,own,19136.55,approved
1f4b8153-963e-4f4a-b0b6-abbd3066fa75,70,75299.44,565,0.133,7,28190.34,auto,own,75299.44,approved
3e96f3db-74d2-4271-9176-1fe2800142b3,33,10586.6,572,0.226,5,14481.58,education,own,10586.6,approved
1ba4fd6a-5fd4-4838-816f-e3a7c7e8e16f,25,70927.0,850,0.132,7,12184.41,business,own,70927.0,approved
ae780531-25fc-4062-b532-2da36855af84,34,28505.62,648,0.245,9,29028.39,debt_consolidation,mortgage,28505.62,approved
5a0598a9-fbab-48e4-ba2c-42261d8d6a23,35,16102.54,477,0.281,3,5705.75,personal,mortgage,16102.54,denied
c21931cc-153c-4cbe-b983-6322446c0add,59,8332.92,584,0.232,9,13208.08,auto,mortgage,8332.92,approved
0486550a-93c6-4cc8-bb7f-b7afabfc5489,19,41340.07,504,0.152,7,10182.73,personal,mortgage,41340.07,approved
837154ff-e585-4077-bb51-52adb7cc25e0,36,21474.67,724,0.276,4,18690.46,home_improvement,own,21474.67,approved
e855b65c-fb4e-4cd7-a69c-ffdf0dfd119e,45,20516.86,761,0.03,2,22092.97,auto,rent,20516.86,approved
ebed288f-86f5-426a-81bf-b055325d7f5b,19,28278.02,535,0.152,2,56451.89,business,rent,28278.02,approved
3a969707-cbe5-4339-a4d8-328c2a9a7325,38,32416.09,592,0.121,6,5646.65,debt_consolidation,mortgage,32416.09,approved
0a0369a0-2fb8-457b-94ef-56a318f2aa3b,66,25962.77,565,0.226,5,11796.53,education,other,25962.77,approved
ffcd3709-2b11-43e4-83be-f0cb7c17f260,41,23311.46,708,0.227,5,74231.9,personal,other,23311.46,approved
5abff362-85b3-423d-8244-571966256a3d,63,46262.44,694,0.062,6,20028.79,business,own,46262.44,approved
d7ddb66d-6aa0-47a4-9d27-4392b75a15d0,55,52018.82,512,0.099,5,4066.07,debt_consolidation,own,52018.82,approved
f9597ea5-5ecc-447f-ba14-b82f76226ce1,24,9544.24,568,0.228,6,67377.89,education,other,9544.24,approved
fe1442ed-e8c9-4fac-b88d-5656607fa26e,22,141171.16,778,0.251,3,1949.7,auto,mortgage,141171.16,approved
d062d3eb-3c0b-429c-bb38-c39218877e6e,20,60020.16,717,0.039,6,18632.47,personal,rent,60020.16,approved
6377a5f0-39be-42f2-8cc8-15d7191eda81,26,19366.5,568,0.159,2,19546.6,auto,other,19366.5,approved
d40833da-45df-45df-b5a2-ac0678d73d8c,18,20720.9,789,0.135,0,15146.2,home_improvement,other,20720.9,approved
713e120c-bfbf-411b-bacc-b91772886f66,73,42459.1,530,0.243,4,3126.18,business,rent,42459.1,approved
07dba6d8-5b63-40da-8408-f454833e67e8,44,52885.42,675,0.115,7,17487.31,debt_consolidation,other,52885.42,approved
d480eda3-ba27-4ade-ab32-7d016c748ac2,55,68902.89,617,0.171,10,3147.51,auto,mortgage,68902.89,denied
46e384ef-d248-4a74-aadb-b6fb1eb892e5,34,29959.7,581,0.172,6,4032.1,business,other,29959.7,approved
2dd4f185-53c0-423a-afb5-0d4713db7b9e,26,22558.82,651,0.221,5,5691.07,home_improvement,rent,22558.82,denied
de642a4e-2a3e-46fe-a2d7-017e6bf4bdee,32,37608.68,734,0.183,4,5859.89,personal,own,37608.68,approved
b0e34486-fa48-4c25-bb77-9588fba277d4,68,25661.19,738,0.107,6,6354.53,home_improvement,own,25661.19,denied
e4ba6987-8137-428e-91ae-27ed2bcf4d85,58,57012.34,560,0.107,5,12732.38,auto,rent,57012.34,approved
480e5161-b00c-4f2c-988d-b66f0ab74732,18,14252.01,586,0.093,8,5201.56,education,rent,14252.01,approved
f50f0cae-360e-4c0b-bbc9-adc833373d23,78,14473.58,729,0.175,4,24453.6,education,other,14473.58,approved
bbbf1a18-3fbe-4880-9144-f6603e9668fe,65,31091.14,849,0.167,4,5505.54,auto,rent,31091.14,denied
9d836d4e-3f9d-4b63-a204-27463e48bddc,75,9189.56,766,0.061,0,11436.52,education,rent,9189.56,denied
df51cbfb-77b9-43f8-90fc-1bc02c04f1ee,79,27517.49,633,0.263,7,2429.23,personal,rent,27517.49,approved
cbfb6963-ff71-4af9-981f-a4d8e62d3867,79,18832.49,629,0.219,3,18216.42,personal,other,18832.49,approved
45288123-9b90-435e-a1c9-530d90179bc8,42,20357.3,679,0.258,3,1762.67,education,other,20357.3,approved
a07c49d7-2b13-49bb-8772-9bd5bb579ca6,35,17392.16,423,0.204,6,5343.86,personal,mortgage,17392.16,approved
0658d2f7-3be6-4779-ae80-be06802284e3,43,63654.95,651,0.056,7,12234.26,personal,other,63654.95,denied
c463c490-713a-454e-a921-7e01e34353d5,53,61742.32,516,0.269,5,30462.12,personal,rent,61742.32,approved
f5cf2b77-e9b6-42e8-8127-1331c809e17a,76,58471.09,657,0.4,8,1100.55,debt_consolidation,other,58471.09,approved
a0bcc111-8ec9-4c97-b972-f226f5ff2391,51,40090.86,641,0.129,5,6025.58,debt_consolidation,other,40090.86,approved
222f8c70-33db-43a3-a3b8-ff458c3927bb,62,7147.18,768,0.281,4,19958.95,business,rent,7147.18,denied
50840a77-7e67-4f75-a9f2-95d6fcd016bf,31,39315.58,695,0.146,9,22643.43,auto,other,39315.58,denied
39956a12-316d-4787-9387-117901843c51,61,125061.17,690,0.381,4,12490.14,auto,rent,125061.17,denied
b1bf06be-c519-459d-a85c-f8359064c4c6,48,20586.16,686,0.069,5,25062.42,education,other,20586.16,approved
c9283dd3-fc57-4695-ba84-1f22ed295c9b,26,24546.33,809,0.136,3,28308.35,auto,mortgage,24546.33,approved
1f34cad6-9707-48d9-a5ea-2390690dc1af,29,78110.69,595,0.104,5,1350.5,home_improvement,rent,78110.69,approved
1b75b92d-691d-4c2c-a3e0-29a85dd25116,42,9683.12,850,0.106,7,787.54,education,rent,9683.12,approved
964c7286-f9b4-40a1-ba48-0771f46870e1,58,34229.2,462,0.322,5,13646.77,auto,mortgage,34229.2,denied
0d8c2e0a-b115-4c8a-8226-8eeb136b15d4,77,30124.83,712,0.135,3,21812.37,debt_consolidation,own,30124.83,approved
df775f7b-b98e-42fe-8a26-488d29847272,72,51601.26,583,0.182,3,8055.96,education,own,51601.26,approved
9037357b-7c5d-47a6-b0d4-493cfb944bd9,28,9753.71,705,0.06,1,9937.51,education,rent,9753.71,approved
a7bfe056-fdb7-4352-903c-83945ebdd4cb,64,34559.26,588,0.253,1,15796.14,auto,rent,34559.26,approved
18137c60-7a39-4242-8f4b-0c102be7a4a3,18,24522.12,779,0.306,6,6038.66,personal,rent,24522.12,approved
d46617a8-7f99-4555-8023-acc8c9bb1fd9,49,67915.19,669,0.035,4,26793.04,personal,own,67915.19,approved
9c2db46c-cb25-428c-8527-0cc68767a03a,54,18166.68,652,0.245,4,11513.69,personal,other,18166.68,approved
2a012a8d-d3d2-4147-b88d-d96a1873c407,78,54306.59,596,0.164,3,13678.06,personal,rent,54306.59,approved
e8c18ee4-eed8-4d23-8f77-326839b761dd,28,16143.13,617,0.031,3,14937.02,home_improvement,rent,16143.13,approved
a85cef38-8782-4ec5-bf89-be6940043215,62,72519.82,753,0.133,5,15561.52,education,own,72519.82,approved
92195d7b-d4d3-4cb8-8454-8c5d0d3fc4c8,30,140347.56,406,0.23,6,6806.79,auto,other,140347.56,approved
2d13997f-53de-4f4f-9456-01dc8d0a93ed,79,95592.29,850,0.193,5,18483.67,personal,rent,95592.29,approved
0fe6b986-1b3c-4d7f-a0d4-a3c372ee8b2e,56,227528.86,500,0.02,2,38074.85,auto,other,227528.86,approved
152ca9aa-f375-4d8a-83ce-6d4154bac409,75,18745.41,691,0.142,7,10776.23,personal,own,18745.41,approved
aca8a724-3185-45b9-b72f-70b64936d591,65,103807.58,698,0.374,7,17275.3,personal,own,103807.58,approved
5d852cbe-0edf-4e54-8858-25d19dc4afc7,31,26364.86,661,0.126,5,51864.18,home_improvement,rent,26364.86,denied
cccd0566-4e13-4f40-a2a5-52d449c9dc0a,48,59447.74,652,0.215,8,26163.84,personal,rent,59447.74,approved
181af119-3654-4cc6-9b32-5de37e927489,66,57075.1,540,0.261,8,16366.07,business,own,57075.1,approved
34e2b80f-8305-429b-bfab-4f8a6bf79b2d,29,19378.54,729,0.17,7,36947.87,education,mortgage,19378.54,approved
9bdb570b-7afc-44fb-a5d6-718e004ca856,50,51278.09,733,0.07,4,23445.93,debt_consolidation,own,51278.09,approved
6174dd02-19db-4cbe-a6b4-e92fdc5002b4,43,25099.93,766,0.12,3,5296.23,personal,mortgage,25099.93,approved
4579b284-8b4b-46f8-b514-c704ef67915b,72,11665.38,539,0.085,7,40273.44,education,rent,11665.38,approved
7f7414fb-aa09-4de9-a437-2dbda8df41fd,26,62169.64,659,0.041,5,8473.35,auto,other,62169.64,denied
ce0bf644-a703-43a7-8ff2-b0c33f8f53d1,20,62011.63,562,0.104,11,9149.57,debt_consolidation,rent,62011.63,denied
